room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
Private room,10,88,0,0,3,1,83
Private room,12,21,1,0,3,1,83
Private room,12,22,0,0,2,1,83
Private room,12,1,2,0,3,1,83
Private room,10,87,0,0,3,1,101
Private room,2,39,0,0,3,1,83
Private room,10,87,0,0,3,1,101
Private room,10,87,0,0,3,1,83
Private room,2,47,0,0,2,1,83
Private room,2,36,1,0,2,1,85
Private room,5,8,0,0,4,0,90
Private room,15,5,3,4.5,3,1,101
Private room,12,21,0,0,4,1,101
Private room,11,40,0,0,4,2,95
Private room,12,16,0,0,2,0,90
Private room,2,33,0,0,4,1,97
Private room,8,1,2,0,2,1,83
Private room,12,22,0,0,3,1,92
Private room,5,15,1,0,2,1,101
Private room,2,34,0,0,4,1,101
Private room,4,28,0,0,4,1,90
Private room,1,8,0,0,2,1,83
Private room,7,15,10,4.5,8,1,83
Private room,5,8,0,0,2,1,101
Private room,8,5,0,0,2,1,83
Private room,3,49,20,5,2,1,83
Private room,2,25,1,0,2,1,90
Private room,15,2,39,4.5,3,1,101
Private room,15,5,1,0,8,1,94
Private room,13,4,17,4.5,2,1,95
Private room,12,14,0,0,2,1,90
Private room,12,1,0,0,3,1,101
Private room,12,22,0,0,4,1,95
Private room,15,1,0,0,2,1,95
Private room,5,3,0,0,1,1,95
Private room,5,15,7,4.5,2,1,101
Private room,13,2,15,5,4,1,83
Private room,2,24,0,0,2,1,100
Private room,11,56,0,0,2,1,90
Private room,2,36,38,5,2,1,101
Private room,14,6,0,0,3,1,101
Private room,7,15,10,4.5,8,1,101
Private room,2,33,2,0,4,1,97
Private room,12,13,0,0,2,0,84
Private room,8,2,0,0,2,1,95
Private room,12,13,1,0,4,1,101
Private room,2,33,1,0,2,1,101
Private room,12,10,0,0,5,1,90
Private room,7,14,0,0,4,1,90
Private room,7,2,0,0,2,2,93
Private room,10,83,3,4.5,3,1,95
Private room,4,45,2,0,2,1,95
Private room,10,49,0,0,13,8,71
Private room,11,62,0,0,3,1,71
Entire home/apt,11,58,52,4.5,6,2,54
Entire home/apt,11,62,0,0,4,1,59
Entire home/apt,6,12,46,4,4,1,47
Entire home/apt,11,62,73,5,4,2,54
Entire home/apt,11,40,7,5,3,1,47
Entire home/apt,11,40,4,4.5,3,1,47
Entire home/apt,11,40,11,5,3,1,47
Entire home/apt,4,28,7,5,2,0,44
Entire home/apt,11,23,0,0,8,2,60
Entire home/apt,4,8,64,5,7,3,47
Entire home/apt,4,7,24,4.5,4,1,54
Entire home/apt,6,10,1,0,3,1,54
Entire home/apt,4,28,12,4.5,2,1,55
Entire home/apt,11,21,19,4.5,5,2,50
Entire home/apt,11,24,26,4.5,4,2,50
Entire home/apt,11,38,10,5,3,1,54
Entire home/apt,11,53,7,4.5,4,1,60
Entire home/apt,4,7,36,4.5,2,1,47
Entire home/apt,11,54,7,4.5,5,2,54
Entire home/apt,11,58,105,5,4,2,47
Entire home/apt,11,49,86,4.5,4,2,55
Entire home/apt,11,59,9,5,4,2,56
Entire home/apt,11,10,14,4,4,3,54
Entire home/apt,11,31,3,4.5,2,1,54
Entire home/apt,11,14,6,4,3,1,54
Entire home/apt,4,28,6,5,5,1,50
Entire home/apt,6,13,5,4.5,4,1,60
Entire home/apt,11,58,5,5,2,1,44
Entire home/apt,11,49,4,5,2,1,45
Entire home/apt,4,7,42,5,8,3,50
Entire home/apt,1,16,9,4,4,2,60
Entire home/apt,11,38,2,0,4,1,46
Entire home/apt,11,59,0,0,3,1,54
Entire home/apt,9,1,19,5,4,1,46
Entire home/apt,4,28,74,4.5,2,1,55
Entire home/apt,6,10,8,4.5,4,2,54
Entire home/apt,10,46,26,4.5,6,1,47
Entire home/apt,11,1,103,5,4,1,47
Entire home/apt,11,55,2,0,3,1,54
Entire home/apt,6,5,0,0,2,1,54
Entire home/apt,4,37,13,5,3,0,41
Entire home/apt,15,3,81,5,4,1,38
Entire home/apt,6,6,43,4.5,2,1,41
Entire home/apt,11,53,4,5,4,1,40
Entire home/apt,4,41,127,5,2,1,41
Entire home/apt,2,20,11,5,1,0,22
Entire home/apt,12,20,28,4.5,3,1,40
Entire home/apt,4,46,14,5,3,1,39
Private room,11,61,0,0,3,1,66
Private room,4,41,0,0,2,1,71
Private room,4,41,0,0,2,1,71
Private room,4,41,0,0,2,1,77
Private room,3,51,10,5,2,1,77
Private room,15,1,5,4,2,1,77
Private room,15,1,20,4.5,2,1,77
Private room,15,4,2,0,2,1,77
Private room,14,1,0,0,2,1,77
Private room,7,8,1,0,2,1,71
Private room,14,6,0,0,2,1,77
Private room,14,4,1,0,2,1,77
Private room,8,2,11,4.5,2,1,77
Private room,3,51,46,5,2,1,71
Private room,7,8,0,0,2,1,71
Private room,14,1,1,0,2,1,77
Private room,10,6,2,0,2,1,70
Private room,2,39,0,0,2,1,66
Private room,2,11,0,0,4,1,71
Private room,13,2,115,5,2,1,71
Private room,10,7,2,0,2,1,71
Private room,7,15,0,0,2,1,71
Private room,4,18,0,0,2,1,66
Private room,2,36,0,0,3,1,71
Private room,4,46,26,4.5,2,1,77
Private room,4,30,1,0,2,1,66
Private room,10,13,1,0,1,3,71
Private room,7,8,0,0,2,1,71
Private room,2,1,0,0,2,1,71
Private room,6,11,0,0,2,1,77
Private room,2,38,56,5,2,1,71
Private room,6,23,0,0,4,1,71
Private room,15,4,0,0,2,1,77
Private room,15,1,13,4.5,4,1,69
Private room,10,4,1,0,2,1,70
Private room,4,38,0,0,2,1,71
Private room,13,2,45,5,4,1,71
Private room,12,14,0,0,4,1,69
Private room,2,49,4,4.5,4,1,82
Private room,7,15,1,0,2,1,71
Private room,4,47,2,0,4,1,79
Private room,6,27,0,0,2,1,74
Private room,11,51,2,0,2,1,71
Private room,12,14,0,0,2,1,71
Private room,8,1,1,0,4,2,82
Private room,2,42,4,4.5,5,1,71
Private room,15,1,17,4.5,2,1,77
Private room,8,3,0,0,2,1,71
Private room,2,40,48,5,2,1,66
Private room,4,45,0,0,2,1,77
Private room,4,26,0,0,2,1,71
Private room,3,49,1,0,6,2,79
Private room,2,38,23,5,2,1,71
Private room,2,41,0,0,3,1,71
Private room,6,13,3,4.5,2,1,71
Private room,2,44,4,5,4,1,77
Private room,10,6,5,5,2,1,71
Private room,4,42,11,4.5,4,1,64
Private room,10,6,0,0,2,1,70
Private room,4,10,6,5,2,1,71
Private room,15,1,43,5,2,1,64
Private room,8,2,0,0,2,0,71
Private room,9,2,3,4.5,4,1,71
Private room,14,1,1,0,2,1,77
Private room,7,6,2,0,2,1,71
Private room,15,3,15,5,2,1,71
Private room,14,8,8,5,2,1,82
Private room,13,2,108,5,4,1,66
Private room,4,43,13,5,4,1,69
Private room,12,12,0,0,2,1,71
Private room,8,1,27,4.5,2,1,77
Private room,4,29,9,4.5,2,1,66
Private room,15,1,3,5,2,1,77
Private room,8,5,0,0,2,1,77
Private room,12,19,6,4.5,6,3,71
Private room,2,38,35,5,2,1,71
Private room,6,11,4,5,2,1,66
Private room,2,40,47,5,2,1,77
Private room,11,51,48,5,2,1,77
Private room,4,44,0,0,4,1,64
Private room,2,33,7,5,3,1,66
Private room,14,1,6,5,2,1,77
Private room,13,2,40,5,2,1,66
Private room,11,61,0,0,2,1,57
Private room,5,8,0,0,2,0,54
Private room,4,28,0,0,2,1,57
Private room,5,14,2,0,2,1,54
Private room,2,29,3,4,2,1,54
Private room,2,36,1,0,2,1,60
Private room,14,1,1,0,2,1,62
Private room,10,88,0,0,2,1,54
Private room,7,8,3,5,2,1,45
Private room,14,1,2,0,2,1,62
Private room,4,47,17,4.5,2,1,43
Private room,12,13,0,0,2,1,47
Private room,8,2,0,0,2,1,59
Private room,13,4,175,5,2,1,54
Private room,1,2,1,0,2,1,47
Private room,12,1,1,0,2,1,54
Private room,10,55,2,0,2,1,54
Private room,10,61,0,0,13,8,54
Private room,12,1,7,4.5,3,1,47
Private room,10,67,0,0,2,1,47
Private room,2,40,56,5,2,1,60
Private room,5,14,5,4.5,2,1,57
Private room,12,20,4,4,2,1,60
Private room,15,5,4,5,8,1,47
Private room,15,1,32,5,2,1,45
Private room,12,10,1,0,2,1,54
Private room,12,11,1,0,2,1,54
Private room,2,34,8,3.5,3,1,47
Private room,15,1,17,4,3,1,47
Private room,15,2,78,4.5,2,1,50
Private room,10,87,2,0,2,0,47
Private room,12,11,10,4,2,1,54
Private room,4,44,10,4.5,2,1,44
Private room,12,1,1,0,2,0,47
Private room,15,2,104,4.5,2,1,47
Private room,14,5,7,4.5,2,1,56
Private room,10,89,1,0,3,0,47
Private room,8,2,0,0,2,1,60
Private room,15,4,73,4.5,2,1,43
Private room,4,14,0,0,2,1,60
Private room,12,1,0,0,2,0,46
Private room,4,42,27,5,3,1,44
Private room,4,3,18,5,2,1,47
Private room,4,8,51,5,2,1,47
Private room,10,89,19,5,2,1,43
Private room,6,16,4,4.5,3,1,41
Private room,11,32,35,5,2,1,47
Private room,12,16,43,4.5,4,1,54
Private room,5,14,2,0,2,1,47
Private room,14,2,93,4.5,2,1,43
Private room,10,45,0,0,2,1,47
Private room,12,1,0,0,2,0,47
Private room,12,12,9,5,2,1,47
Private room,4,36,2,0,4,1,60
Private room,12,20,0,0,2,1,47
Private room,14,5,6,5,2,1,60
Private room,4,33,339,5,4,1,60
Private room,4,21,52,4.5,2,1,60
Private room,12,20,8,4,2,1,60
Private room,4,3,14,4.5,2,1,54
Private room,4,8,5,4.5,2,1,46
Private room,4,42,0,0,4,4,47
Private room,12,10,57,5,2,1,43
Private room,12,20,86,5,2,1,50
Private room,12,19,15,4.5,2,1,43
Private room,4,21,15,4.5,2,1,57
Private room,12,1,7,4.5,2,0,47
Private room,4,16,0,0,2,1,60
Private room,10,87,6,4.5,4,0,47
Private room,4,14,3,4.5,2,1,47
Private room,4,14,30,5,2,1,57
Private room,12,13,0,0,2,1,47
Private room,4,24,4,5,2,1,54
Private room,12,18,0,0,2,1,54
Private room,12,13,1,0,2,1,47
Private room,12,18,22,4,2,1,54
Private room,4,17,62,4.5,2,1,54
Private room,13,2,126,5,2,1,60
Private room,4,45,13,4.5,2,1,44
Private room,12,20,33,4.5,2,1,46
Private room,2,44,38,4,2,1,47
Private room,8,3,212,4.5,2,1,46
Private room,12,15,1,0,3,1,59
Private room,12,20,43,4.5,2,1,60
Private room,10,87,1,0,2,0,47
Private room,4,14,35,4.5,2,1,57
Private room,12,20,0,0,2,1,47
Private room,4,14,4,4.5,2,1,47
Private room,4,12,154,4.5,8,1,47
Private room,7,8,10,5,1,1,47
Private room,12,19,19,4.5,2,1,43
Private room,6,15,79,5,2,1,41
Private room,4,42,12,4.5,2,1,44
Private room,2,2,82,4.5,2,1,54
Private room,2,42,5,5,2,1,60
Private room,2,36,4,5,4,1,54
Private room,14,2,5,4.5,2,1,60
Private room,15,1,22,4,4,1,47
Private room,15,3,40,5,2,1,47
Private room,2,40,0,0,2,1,47
Private room,8,1,0,0,4,2,60
Private room,4,45,17,5,2,1,50
Private room,5,17,6,5,2,1,50
Private room,14,2,99,5,2,1,47
Private room,4,27,8,5,2,0,47
Private room,12,20,44,4.5,2,1,54
Private room,2,41,24,4,2,1,54
Private room,13,2,48,5,2,1,54
Private room,4,22,154,4.5,2,1,47
Private room,15,2,75,5,2,1,53
Private room,12,17,0,0,2,1,50
Private room,2,30,3,5,2,1,54
Private room,8,4,204,4.5,2,1,44
Entire home/apt,2,11,50,4.5,4,1,41
Entire home/apt,10,18,28,5,3,2,41
Entire home/apt,12,8,19,5,5,1,41
Entire home/apt,15,1,45,4.5,4,1,41
Entire home/apt,15,4,177,4.5,2,0,36
Entire home/apt,12,5,43,4.5,2,1,41
Entire home/apt,4,46,37,4.5,4,1,32
Entire home/apt,2,25,13,4.5,5,2,41
Entire home/apt,14,8,59,4.5,4,1,38
Entire home/apt,4,16,56,5,4,1,41
Entire home/apt,14,1,93,5,2,1,41
Entire home/apt,15,2,174,4.5,2,0,36
Entire home/apt,12,17,272,4.5,4,1,36
Entire home/apt,4,34,4,4.5,2,1,41
Entire home/apt,2,11,14,4.5,4,0,36
Entire home/apt,2,9,82,4.5,2,0,36
Entire home/apt,12,11,215,4.5,2,1,31
Entire home/apt,2,36,91,5,2,0,33
Entire home/apt,2,31,0,0,3,0,41
Entire home/apt,12,8,38,4.5,3,1,33
Entire home/apt,12,6,7,4.5,2,1,40
Entire home/apt,10,69,26,5,4,2,41
Entire home/apt,15,1,5,5,4,0,36
Entire home/apt,14,1,103,5,2,0,40
Entire home/apt,12,20,147,5,4,1,35
Entire home/apt,4,44,26,5,4,1,38
Entire home/apt,2,36,103,4.5,2,0,33
Entire home/apt,2,43,102,5,2,0,30
Entire home/apt,2,3,28,5,3,1,35
Entire home/apt,14,8,13,4.5,2,1,36
Entire home/apt,8,2,129,4.5,4,2,41
Entire home/apt,12,19,20,4.5,2,0,41
Entire home/apt,6,3,142,4.5,4,1,36
Entire home/apt,2,3,51,4.5,2,1,41
Entire home/apt,12,20,36,4.5,4,1,32
Entire home/apt,12,16,11,5,4,1,30
Entire home/apt,2,40,79,5,2,1,36
Entire home/apt,2,22,14,4.5,4,2,41
Entire home/apt,2,12,51,4,2,1,28
Entire home/apt,4,43,25,4.5,4,1,41
Entire home/apt,4,3,124,4.5,2,0,39
Entire home/apt,4,47,219,4.5,4,1,35
Entire home/apt,15,2,6,5,3,1,41
Entire home/apt,4,46,106,5,2,1,25
Entire home/apt,4,42,268,4.5,1,1,41
Entire home/apt,12,18,237,4,3,1,30
Entire home/apt,2,20,5,5,2,1,30
Entire home/apt,15,1,59,4.5,4,2,30
Entire home/apt,15,1,48,4.5,4,1,24
Entire home/apt,2,41,19,5,6,2,29
Entire home/apt,4,33,106,4.5,2,1,30
Entire home/apt,4,33,4,5,3,1,36
Entire home/apt,2,36,1,0,3,1,35
Entire home/apt,4,17,4,5,2,1,41
Entire home/apt,2,20,49,5,2,1,36
Entire home/apt,12,16,16,4.5,4,1,41
Entire home/apt,12,9,44,4.5,2,1,37
Entire home/apt,12,7,5,4,2,1,41
Entire home/apt,12,18,56,4.5,3,1,36
Entire home/apt,2,7,55,5,4,1,36
Entire home/apt,4,33,1,0,2,1,41
Entire home/apt,14,1,81,5,2,1,35
Entire home/apt,3,49,4,5,3,1,25
Entire home/apt,12,15,17,5,4,1,41
Entire home/apt,4,14,59,4.5,4,1,35
Entire home/apt,8,2,6,4.5,3,3,30
Entire home/apt,12,5,30,5,2,1,19
Entire home/apt,15,2,124,4,2,0,41
Entire home/apt,10,6,2,0,3,1,35
Entire home/apt,15,1,136,4.5,3,0,30
Entire home/apt,10,88,44,5,3,1,36
Entire home/apt,11,4,11,5,4,2,36
Entire home/apt,4,28,75,4.5,4,0,36
Entire home/apt,2,3,57,4.5,2,1,36
Entire home/apt,4,44,207,4.5,3,1,33
Entire home/apt,14,8,59,4.5,4,1,41
Entire home/apt,4,47,33,4,3,1,41
Entire home/apt,12,8,62,5,2,1,35
Entire home/apt,4,45,27,5,2,1,38
Entire home/apt,14,1,207,4.5,2,2,29
Entire home/apt,8,1,132,4.5,4,1,30
Entire home/apt,4,36,72,4.5,4,1,36
Entire home/apt,12,21,21,5,4,1,35
Entire home/apt,2,13,41,4,2,1,26
Entire home/apt,2,39,49,4.5,4,1,36
Entire home/apt,2,27,5,5,4,0,30
Entire home/apt,10,6,15,4.5,2,1,37
Entire home/apt,14,8,0,0,2,0,31
Entire home/apt,4,22,41,4.5,4,1,32
Entire home/apt,10,10,2,0,4,2,30
Entire home/apt,12,6,2,0,4,0,35
Entire home/apt,2,39,59,4.5,4,1,36
Entire home/apt,2,13,9,5,4,1,30
Entire home/apt,15,2,130,4,2,1,36
Entire home/apt,11,25,58,4.5,3,1,32
Entire home/apt,4,33,21,5,2,0,36
Entire home/apt,12,11,24,4.5,2,0,24
Entire home/apt,2,17,152,4.5,2,0,23
Entire home/apt,12,19,288,5,2,0,36
Entire home/apt,12,16,4,4.5,4,1,33
Entire home/apt,4,43,56,4.5,5,0,35
Entire home/apt,4,1,2,0,2,1,33
Entire home/apt,12,13,55,4.5,2,0,35
Entire home/apt,10,51,1,0,4,1,36
Entire home/apt,4,43,7,5,2,0,36
Entire home/apt,15,2,26,5,6,2,30
Entire home/apt,2,4,46,5,4,2,32
Entire home/apt,15,2,103,4.5,3,0,24
Entire home/apt,11,44,91,5,4,1,38
Entire home/apt,12,21,1,0,4,1,35
Entire home/apt,10,8,169,4.5,2,1,33
Entire home/apt,2,14,71,5,2,0,30
Entire home/apt,2,41,32,5,2,0,30
Entire home/apt,2,26,11,5,2,0,26
Entire home/apt,12,17,10,5,4,1,35
Entire home/apt,4,30,55,4.5,3,1,30
Entire home/apt,12,13,67,5,4,0,30
Entire home/apt,4,8,44,5,4,1,31
Entire home/apt,4,20,9,5,4,1,36
Private room,4,43,2,0,8,1,171
Private room,4,43,0,0,6,1,129
Private room,12,1,0,0,3,1,101
Private room,10,61,0,0,4,1,71
Private room,12,19,4,5,4,1,77
Private room,12,18,0,0,8,1,159
Private room,10,86,0,0,2,1,125
Private room,7,8,0,0,2,1,108
Private room,14,3,0,0,2,1,83
Private room,12,17,0,0,4,1,85
Private room,15,5,2,0,4,1,83
Private room,13,4,76,5,2,1,95
Private room,6,16,3,4.5,2,1,47
Private room,12,1,0,0,2,1,54
Private room,12,19,1,0,2,1,56
Private room,15,1,0,0,2,1,45
Private room,4,47,0,0,2,1,50
Private room,12,9,0,0,2,1,60
Private room,8,3,1,0,2,1,60
Private room,12,4,0,0,2,1,54
Private room,2,20,0,0,3,0,47
Private room,4,43,0,0,2,1,36
Private room,10,37,6,4.5,4,1,29
Private room,10,23,1,0,2,1,32
Private room,15,5,0,0,9,3,250
Private room,12,11,46,4.5,6,2,54
Private room,2,34,11,5,2,1,43
Private room,2,40,3,5,2,1,52
Private room,12,17,7,5,2,1,43
Private room,12,20,54,4.5,2,1,60
Private room,4,46,300,5,3,1,54
Private room,12,15,2,0,2,1,47
Private room,12,20,57,5,2,1,54
Private room,4,14,36,4.5,2,1,60
Private room,15,4,0,0,2,1,46
Private room,4,47,231,4.5,3,1,47
Private room,2,40,36,5,6,1,47
Private room,12,18,0,0,2,1,54
Private room,12,1,7,4.5,2,0,47
Private room,4,14,5,4.5,2,1,47
Private room,6,26,0,0,1,1,24
Private room,6,17,2,0,2,1,36
Private room,5,11,16,5,1,1,30
Private room,7,1,0,0,2,1,41
Private room,5,2,1,0,1,1,30
Private room,6,27,4,4.5,1,1,12
Private room,5,1,0,0,2,1,41
Private room,6,26,2,0,2,1,29
Private room,7,1,0,0,3,1,36
Private room,6,17,84,4.5,4,1,29
Private room,6,16,20,4.5,2,1,21
Private room,5,14,15,4.5,2,1,40
Private room,6,32,4,5,2,1,36
Private room,5,15,0,0,1,1,24
Private room,9,8,49,5,1,1,33
Private room,7,14,3,4.5,2,1,15
Private room,5,11,0,0,1,1,24
Private room,6,16,6,4.5,2,1,26
Private room,5,8,3,4.5,2,1,41
Private room,5,8,0,0,2,1,36
Private room,7,7,2,0,2,1,15
Private room,6,17,24,5,2,1,10
Private room,5,16,0,0,1,1,24
Private room,7,2,95,4.5,2,1,24
Private room,7,1,0,0,1,1,18
Private room,6,31,0,0,2,1,30
Private room,6,28,6,5,2,1,33
Private room,5,10,25,4.5,2,1,26
Private room,6,27,1,0,2,1,30
Private room,6,15,112,5,2,1,30
Private room,6,23,5,5,2,1,25
Private room,6,31,9,5,2,1,35
Private room,5,17,88,5,4,2,35
Private room,7,7,0,0,2,1,15
Private room,6,33,21,5,2,1,36
Private room,6,11,12,4.5,2,0,24
Private room,5,4,155,4.5,2,1,38
Private room,6,33,11,5,2,1,36
Private room,5,6,28,4.5,2,1,36
Private room,6,17,38,5,2,1,10
Private room,6,22,0,0,1,1,18
Private room,6,16,17,4.5,2,1,28
Private room,5,17,0,0,2,1,30
Private room,6,23,6,5,1,1,14
Private room,12,16,4,4.5,2,1,23
Private room,14,1,36,5,2,1,41
Private room,15,5,188,5,2,1,37
Private room,15,2,0,0,2,2,38
Private room,2,40,2,0,2,1,22
Private room,2,46,14,4.5,3,1,30
Private room,15,5,24,4.5,2,1,36
Private room,14,7,15,4.5,2,1,35
Private room,2,46,3,4,2,2,35
Private room,2,42,11,5,2,1,30
Private room,2,46,9,5,2,1,24
Private room,2,42,26,5,2,1,24
Private room,14,5,10,4,2,1,41
Private room,15,3,80,4.5,1,1,24
Private room,2,47,73,4.5,2,1,32
Private room,15,4,40,5,2,1,41
Private room,14,1,97,4.5,2,1,39
Private room,14,7,68,4.5,3,1,35
Private room,14,7,137,4.5,3,1,35
Private room,2,48,9,5,2,1,41
Private room,13,2,174,4.5,4,1,30
Private room,2,44,101,5,2,1,31
Private room,2,48,14,4.5,2,1,37
Private room,2,49,152,4.5,2,1,36
Private room,12,21,8,5,2,1,41
Private room,12,17,2,0,3,2,37
Private room,2,34,80,4.5,2,1,28
Private room,2,41,7,4.5,1,1,30
Private room,2,39,24,4.5,4,2,35
Private room,12,17,105,4.5,2,1,33
Private room,2,40,7,4,2,1,22
Private room,12,19,0,0,2,1,36
Private room,12,21,180,4.5,2,1,41
Private room,12,21,138,5,2,1,36
Private room,2,34,13,4,2,1,36
Private room,2,42,50,5,2,1,30
Private room,2,16,78,4.5,2,1,30
Private room,4,45,27,4.5,3,1,30
Private room,4,46,1,0,4,1,35
Private room,2,34,69,4.5,2,1,41
Private room,2,33,8,4.5,2,1,40
Private room,2,46,21,4.5,2,1,37
Private room,4,43,10,4.5,1,1,30
Private room,2,28,28,5,2,1,33
Private room,12,21,126,4.5,2,1,38
Private room,12,19,237,4.5,3,1,35
Private room,8,1,38,4.5,2,1,35
Private room,12,17,24,4.5,1,1,33
Private room,12,22,5,5,2,1,39
Private room,12,21,123,4.5,3,1,40
Private room,2,30,22,5,2,1,33
Private room,12,18,96,4.5,2,1,39
Private room,2,28,48,4,4,1,24
Private room,4,43,128,5,2,1,30
Private room,2,41,25,4.5,2,1,30
Private room,2,47,2,0,2,1,41
Private room,8,1,45,5,2,1,33
Private room,12,20,62,5,2,1,39
Private room,2,34,12,5,2,1,38
Private room,7,9,41,5,2,1,30
Private room,12,14,158,4.5,2,1,36
Private room,2,36,8,5,2,1,36
Private room,2,47,155,4.5,2,1,36
Private room,12,15,129,4.5,2,1,35
Private room,2,40,3,4.5,2,1,23
Private room,2,48,2,0,2,1,36
Private room,2,36,76,5,2,1,40
Private room,2,42,51,4.5,3,1,36
Private room,2,34,27,4.5,2,1,24
Private room,12,17,137,4.5,2,1,32
Private room,12,19,22,4.5,2,1,24
Private room,14,5,128,4.5,2,1,30
Private room,12,17,3,5,2,1,28
Private room,2,39,59,5,2,1,30
Private room,2,47,163,5,1,1,23
Private room,2,47,9,5,2,1,41
Private room,2,34,7,5,3,1,29
Private room,2,42,71,4.5,2,1,30
Private room,2,40,24,5,1,1,22
Private room,2,34,22,5,2,1,30
Private room,2,30,48,5,2,1,33
Private room,2,46,11,5,1,1,18
Private room,2,48,16,5,2,1,37
Private room,2,41,20,4.5,2,1,24
Private room,2,42,78,5,2,1,30
Private room,12,15,10,4.5,2,1,32
Private room,12,20,13,4,2,1,24
Private room,2,42,2,0,2,1,31
Private room,3,49,17,5,2,1,36
Private room,2,40,4,5,6,1,24
Private room,3,49,42,4.5,2,1,25
Private room,4,15,0,0,2,1,25
Private room,11,60,0,0,1,1,36
Private room,11,48,2,0,1,1,12
Private room,11,53,3,4,2,1,30
Private room,6,10,43,5,1,1,13
Private room,11,49,0,0,2,1,28
Private room,6,11,0,0,2,1,32
Private room,11,2,0,0,1,1,26
Private room,9,1,2,0,5,1,30
Private room,6,9,2,0,2,1,41
Private room,11,62,2,0,2,1,22
Private room,11,21,0,0,2,1,30
Private room,1,4,0,0,2,1,36
Private room,11,15,0,0,2,1,29
Private room,11,40,3,4.5,2,1,41
Private room,11,62,2,0,2,1,30
Private room,11,59,16,5,2,1,28
Private room,12,4,3,4,2,1,55
Private room,2,11,1,0,3,1,54
Private room,10,88,5,4.5,2,1,54
Private room,4,14,5,5,2,1,47
Private room,5,3,17,4.5,3,1,46
Private room,14,2,9,4.5,2,1,47
Private room,11,38,2,0,2,1,54
Private room,1,2,6,4,2,1,47
Private room,12,5,5,5,2,1,47
Private room,7,2,0,0,2,1,54
Private room,4,12,0,0,2,1,47
Private room,4,30,0,0,2,1,45
Private room,4,23,0,0,2,1,47
Private room,4,46,2,0,2,1,57
Private room,10,73,8,5,2,1,47
Private room,4,10,1,0,2,1,57
Private room,2,34,0,0,2,1,54
Private room,6,5,3,4,2,1,57
Private room,7,2,1,0,2,1,47
Private room,10,14,0,0,1,3,60
Private room,5,6,0,0,2,1,47
Private room,15,1,1,0,2,1,50
Private room,3,27,0,0,2,1,54
Private room,4,30,0,0,2,1,53
Private room,2,13,0,0,2,2,47
Private room,10,34,0,0,3,1,62
Private room,4,3,1,0,2,1,47
Private room,12,16,0,0,2,1,60
Private room,12,17,0,0,5,1,60
Private room,12,19,24,5,2,1,47
Private room,2,30,0,0,3,1,47
Private room,12,20,117,5,4,1,47
Private room,12,18,38,4.5,2,1,47
Private room,5,11,0,0,2,1,47
Private room,10,6,0,0,1,1,50
Private room,5,16,6,4.5,2,1,47
Private room,4,28,0,0,2,1,60
Private room,4,45,3,5,2,1,44
Private room,7,15,0,0,2,1,60
Private room,12,17,0,0,1,1,47
Private room,4,46,1,0,2,1,60
Private room,12,18,104,5,2,1,47
Private room,4,3,8,4.5,2,1,54
Private room,12,18,1,0,2,1,60
Private room,2,20,0,0,2,1,54
Private room,4,40,0,0,1,1,54
Private room,4,43,2,0,2,1,47
Private room,12,19,3,4,2,1,60
Private room,1,2,9,4.5,5,1,60
Private room,7,7,3,4,3,1,46
Private room,2,41,0,0,2,1,47
Private room,5,1,0,0,2,1,54
Private room,3,34,0,0,1,1,60
Private room,4,44,0,0,2,1,60
Private room,6,3,4,5,1,1,45
Private room,5,16,3,4.5,2,1,41
Private room,7,7,0,0,2,1,54
Private room,2,12,0,0,2,1,54
Private room,10,8,5,4.5,2,1,52
Private room,2,44,0,0,2,1,47
Private room,2,47,0,0,2,1,47
Private room,12,13,0,0,6,2,60
Private room,10,88,13,5,1,1,44
Private room,12,1,1,0,2,0,47
Private room,4,36,2,0,2,1,60
Private room,14,1,22,5,2,1,44
Private room,15,4,6,4.5,2,1,44
Private room,4,22,31,4.5,2,1,53
Private room,5,18,3,4,2,1,54
Private room,6,3,0,0,2,1,50
Private room,4,16,0,0,2,1,60
Private room,14,2,1,0,2,1,60
Private room,5,8,1,0,2,1,47
Private room,8,5,8,4.5,4,1,56
Private room,2,5,0,0,2,1,47
Private room,12,14,1,0,2,1,59
Private room,4,39,0,0,2,0,47
Private room,6,8,7,4.5,2,1,54
Private room,4,32,1,0,2,1,56
Private room,2,25,1,0,4,1,57
Private room,10,1,0,0,1,1,47
Private room,6,16,0,0,3,1,43
Private room,10,4,2,0,2,1,50
Private room,10,4,2,0,2,1,50
Private room,2,25,0,0,2,1,45
Private room,12,13,21,4.5,5,2,60
Private room,11,52,7,4.5,2,1,47
Private room,10,88,0,0,2,1,54
Private room,4,30,0,0,7,0,60
Private room,11,50,5,5,2,1,54
Private room,4,39,343,4.5,4,1,60
Private room,10,89,1,0,2,0,47
Private room,2,32,0,0,6,2,50
Private room,2,11,13,4.5,3,1,54
Private room,10,65,0,0,4,2,47
Private room,4,3,3,5,2,1,46
Private room,7,15,0,0,2,1,60
Private room,15,5,197,5,2,1,44
Private room,5,11,10,4.5,2,1,54
Private room,10,88,0,0,2,1,54
Private room,11,42,0,0,1,1,30
Private room,11,7,0,0,2,1,30
Private room,6,1,27,5,2,1,30
Private room,9,2,0,0,2,1,26
Private room,9,1,0,0,1,1,23
